"Neustadt am Rübenberge","Neustadt am Rubenberge","52.5055","9.4636","Germany","DE","DEU","Lower Saxony","","44282","1276887904"
"Lehrte","Lehrte","52.3725","9.9769","Germany","DE","DEU","Lower Saxony","","43999","1276716840"
"Kamen","Kamen","51.5917","7.6653","Germany","DE","DEU","North Rhine-Westphalia","","42971","1276465116"
"Erkelenz","Erkelenz","51.0800","6.3156","Germany","DE","DEU","North Rhine-Westphalia","","43364","1276067473"
"Wismar","Wismar","53.8925","11.4650","Germany","DE","DEU","Mecklenburg-Western Pomerania","minor","42550","1276660084"
"Germering","Germering","48.1333","11.3667","Germany","DE","DEU","Bavaria","","41387","1276002965"
"Siegburg","Siegburg","50.8014","7.2044","Germany","DE","DEU","North Rhine-Westphalia","minor","41463","1276838674"
"Nettetal","Nettetal","51.3167","6.2833","Germany","DE","DEU","North Rhine-Westphalia","","42493","1276049262"
"Gifhorn","Gifhorn","52.4886","10.5464","Germany","DE","DEU","Lower Saxony","minor","42519","1276793894"
"Dreieich","Dreieich","50.0189","8.6961","Germany","DE","DEU","Hesse","","42091","1276481123"
"Borken","Borken","51.8439","6.8583","Germany","DE","DEU","North Rhine-Westphalia","minor","42530","1276778327"
"Eisenach","Eisenach","50.9747","10.3244","Germany","DE","DEU","Thuringia","minor","42370","1276000880"
"Amberg","Amberg","49.4444","11.8483","Germany","DE","DEU","Bavaria","minor","41970","1276551955"
"Laatzen","Laatzen","52.3077","9.8133","Germany","DE","DEU","Lower Saxony","","41422","1276954154"
"Heinsberg","Heinsberg","51.0631","6.0964","Germany","DE","DEU","North Rhine-Westphalia","minor","41946","1276000099"
"Homburg","Homburg","49.3167","7.3333","Germany","DE","DEU","Saarland","minor","41811","1276520056"
"Ansbach","Ansbach","49.3000","10.5833","Germany","DE","DEU","Bavaria","minor","41847","1276572551"
"Aurich","Aurich","53.4714","7.4836","Germany","DE","DEU","Lower Saxony","minor","41991","1276424784"
"Nordhausen","Nordhausen","51.5050","10.7911","Germany","DE","DEU","Thuringia","minor","41791","1276946322"
"Coburg","Coburg","50.2585","10.9579","Germany","DE","DEU","Bavaria","minor","41249","1276428862"
"Nürtingen","Nurtingen","48.6267","9.3353","Germany","DE","DEU","Baden-Württemberg","","41093","1276408465"
"Wunstorf","Wunstorf","52.4238","9.4359","Germany","DE","DEU","Lower Saxony","","41594","1276079483"
"Seevetal","Seevetal","53.3833","10.0333","Germany","DE","DEU","Lower Saxony","","41506","1276709038"
"Schwabach","Schwabach","49.3292","11.0208","Germany","DE","DEU","Bavaria","minor","40792","1276017987"
"Königswinter","Konigswinter","50.6833","7.1833","Germany","DE","DEU","North Rhine-Westphalia","","41243","1276951419"
"Eberswalde","Eberswalde","52.8331","13.8331","Germany","DE","DEU","Brandenburg","minor","40965","1276311453"
"Kirchheim unter Teck","Kirchheim unter Teck","48.6483","9.4511","Germany","DE","DEU","Baden-Württemberg","","40523","1276389368"
"Leinfelden-Echterdingen","Leinfelden-Echterdingen","48.6928","9.1428","Germany","DE","DEU","Baden-Württemberg","","40092","1276447188"
"Bensheim","Bensheim","49.6811","8.6228","Germany","DE","DEU","Hesse","","40456","1276256416"
"Lemgo","Lemgo","52.0277","8.9043","Germany","DE","DEU","North Rhine-Westphalia","","40696","1276164957"
"Pirmasens","Pirmasens","49.2000","7.6000","Germany","DE","DEU","Rhineland-Palatinate","minor","40403","1276000134"
"Ostfildern","Ostfildern","48.7228","9.2631","Germany","DE","DEU","Baden-Württemberg","","39321","1276855000"
"Schwäbisch Hall","Schwabisch Hall","49.1122","9.7375","Germany","DE","DEU","Baden-Württemberg","minor","40440","1276556451"
"Weißenfels","Weissenfels","51.2000","11.9667","Germany","DE","DEU","Saxony-Anhalt","","40409","1276292106"
"Freiberg","Freiberg","50.9119","13.3428","Germany","DE","DEU","Saxony","minor","39872","1276914988"
"Buxtehude","Buxtehude","53.4769","9.7011","Germany","DE","DEU","Lower Saxony","","40150","1276767530"
"Hückelhoven","Huckelhoven","51.0608","6.2197","Germany","DE","DEU","North Rhine-Westphalia","","39931","1276391695"
"Halberstadt","Halberstadt","51.8958","11.0467","Germany","DE","DEU","Saxony-Anhalt","minor","40256","1276900818"
"Maintal","Maintal","50.1500","8.8333","Germany","DE","DEU","Hesse","","39298","1276616960"
"Neumarkt","Neumarkt","49.2833","11.4667","Germany","DE","DEU","Bavaria","minor","40002","1276002746"
"Hofheim","Hofheim","50.0876","8.4447","Germany","DE","DEU","Hesse","minor","39766","1276364825"
"Löhne","Lohne","52.2000","8.7000","Germany","DE","DEU","North Rhine-Westphalia","","39697","1276788847"
"Schorndorf","Schorndorf","48.8000","9.5333","Germany","DE","DEU","Baden-Württemberg","","39634","1276068626"
"Freital","Freital","51.0167","13.6500","Germany","DE","DEU","Saxony","","39352","1276672229"
"Ettlingen","Ettlingen","48.9333","8.4000","Germany","DE","DEU","Baden-Württemberg","","39339","1276126657"
"Völklingen","Volklingen","49.2500","6.8333","Germany","DE","DEU","Saarland","","39374","1276052749"
"Würselen","Wurselen","50.8247","6.1275","Germany","DE","DEU","North Rhine-Westphalia","","38712","1276620771"
"Buchholz in der Nordheide","Buchholz in der Nordheide","53.3285","9.8621","Germany","DE","DEU","Lower Saxony","","39272","1276859084"
"Mettmann","Mettmann","51.2500","6.9667","Germany","DE","DEU","North Rhine-Westphalia","minor","38829","1276000749"
"Ahaus","Ahaus","52.0794","7.0134","Germany","DE","DEU","North Rhine-Westphalia","","39381","1276411347"
"Stendal","Stendal","52.6000","11.8500","Germany","DE","DEU","Saxony-Anhalt","minor","39439","1276016814"
"Niederkassel","Niederkassel","50.8167","7.0333","Germany","DE","DEU","North Rhine-Westphalia","","38218","1276316077"
"Ilmenau","Ilmenau","50.6872","10.9142","Germany","DE","DEU","Thuringia","","39017","1276541405"
"Neu Isenburg","Neu Isenburg","50.0558","8.6971","Germany","DE","DEU","Hesse","","37668","1276467901"
"Langen","Langen","49.9893","8.6803","Germany","DE","DEU","Hesse","","37902","1276365275"
"Pirna","Pirna","50.9622","13.9403","Germany","DE","DEU","Saxony","minor","38277","1276247543"
"Bitterfeld","Bitterfeld","51.6167","12.3167","Germany","DE","DEU","Saxony","","38475","1276169908"
"Fürstenfeldbruck","Furstenfeldbruck","48.1778","11.2556","Germany","DE","DEU","Bavaria","minor","37677","1276347995"
"Bautzen","Bautzen","51.1814","14.4239","Germany","DE","DEU","Saxony","minor","37966","1276088190"
"Backnang","Backnang","48.9464","9.4306","Germany","DE","DEU","Baden-Württemberg","","37558","1276031423"
"Kamp-Lintfort","Kamp-Lintfort","51.5000","6.5333","Germany","DE","DEU","North Rhine-Westphalia","","37391","1276081102"
"Greven","Greven","52.0917","7.6083","Germany","DE","DEU","North Rhine-Westphalia","","37692","1276669554"
"Papenburg","Papenburg","53.0667","7.4000","Germany","DE","DEU","Lower Saxony","","37579","1276460693"
"Wesseling","Wesseling","50.8207","6.9786","Germany","DE","DEU","North Rhine-Westphalia","","36146","1276392642"
"Beckum","Beckum","51.7558","8.0408","Germany","DE","DEU","North Rhine-Westphalia","","36646","1276000534"
"Königs Wusterhausen","Konigs Wusterhausen","52.2917","13.6250","Germany","DE","DEU","Brandenburg","","37190","1276871907"
"Warendorf","Warendorf","51.9539","7.9933","Germany","DE","DEU","North Rhine-Westphalia","minor","37226","1276005733"
"Suhl","Suhl","50.6106","10.6931","Germany","DE","DEU","Thuringia","minor","36955","1276059886"
"Erding","Erding","48.3001","11.9082","Germany","DE","DEU","Bavaria","minor","36469","1276458355"
"Mühlhausen","Muhlhausen","51.2167","10.4500","Germany","DE","DEU","Thuringia","minor","36200","1276181580"
"Kehl","Kehl","48.5711","7.8089","Germany","DE","DEU","Baden-Württemberg","","36089","1276615908"
"Emsdetten","Emsdetten","52.1728","7.5344","Germany","DE","DEU","North Rhine-Westphalia","","36012","1276439566"
"Coesfeld","Coesfeld","51.9458","7.1675","Germany","DE","DEU","North Rhine-Westphalia","minor","36217","1276053897"
"Sankt Ingbert","Sankt Ingbert","49.3000","7.1167","Germany","DE","DEU","Saarland","","35714","1276174089"
"Tuttlingen","Tuttlingen","47.9850","8.8233","Germany","DE","DEU","Baden-Württemberg","minor","35730","1276649477"
"Limburg","Limburg","50.3833","8.0667","Germany","DE","DEU","Hesse","minor","35243","1276188257"
"Porta Westfalica","Porta Westfalica","52.2167","8.9333","Germany","DE","DEU","North Rhine-Westphalia","","35671","1276426167"
"Ingelheim","Ingelheim","49.9747","8.0564","Germany","DE","DEU","Rhineland-Palatinate","minor","35146","1276699130"
"Sinsheim","Sinsheim","49.2500","8.8833","Germany","DE","DEU","Baden-Württemberg","","35442","1276820270"
"Mörfelden-Walldorf","Morfelden-Walldorf","49.9896","8.5661","Germany","DE","DEU","Hesse","","34828","1276425407"
"Dietzenbach","Dietzenbach","50.0086","8.7756","Germany","DE","DEU","Hesse","","34019","1276741284"
"Meppen","Meppen","52.6906","7.2910","Germany","DE","DEU","Lower Saxony","minor","35373","1276180771"
"Lage","Lage","51.9833","8.8000","Germany","DE","DEU","North Rhine-Westphalia","","35047","1276243855"
"Leer","Leer","53.2308","7.4528","Germany","DE","DEU","Lower Saxony","minor","34958","1276392695"
"Cloppenburg","Cloppenburg","52.8478","8.0439","Germany","DE","DEU","Lower Saxony","minor","34913","1276769960"
"Saarlouis","Saarlouis","49.3167","6.7500","Germany","DE","DEU","Saarland","minor","34552","1276663502"
"Bad Vilbel","Bad Vilbel","50.1781","8.7361","Germany","DE","DEU","Hesse","","33990","1276387851"
"Radebeul","Radebeul","51.1033","13.6700","Germany","DE","DEU","Saxony","","33935","1276277969"
"Wermelskirchen","Wermelskirchen","51.1392","7.2051","Germany","DE","DEU","North Rhine-Westphalia","","34765","1276444512"
"Winsen","Winsen","53.3667","10.2167","Germany","DE","DEU","Lower Saxony","minor","34896","1276491512"
"Datteln","Datteln","51.6539","7.3417","Germany","DE","DEU","North Rhine-Westphalia","","34614","1276259793"
"Kempen","Kempen","51.3658","6.4194","Germany","DE","DEU","North Rhine-Westphalia","","34597","1276967592"
"Seelze","Seelze","52.3961","9.5981","Germany","DE","DEU","Lower Saxony","","34442","1276781689"
"Balingen","Balingen","48.2731","8.8506","Germany","DE","DEU","Baden-Württemberg","minor","34505","1276586382"
"Crailsheim","Crailsheim","49.1347","10.0706","Germany","DE","DEU","Baden-Württemberg","","34400","1276001596"
"Merseburg","Merseburg","51.3544","11.9928","Germany","DE","DEU","Saxony-Anhalt","minor","34080","1276735436"
"Zweibrücken","Zweibrucken","49.2494","7.3608","Germany","DE","DEU","Rhineland-Palatinate","minor","34209","1276900149"
"Hemer","Hemer","51.3833","7.7667","Germany","DE","DEU","North Rhine-Westphalia","","34080","1276327126"
"Barsinghausen","Barsinghausen","52.3031","9.4606","Germany","DE","DEU","Lower Saxony","","34234","1276183527"
"Wedel","Wedel","53.5833","9.7000","Germany","DE","DEU","Schleswig-Holstein","","33547","1276016066"
"Ahrensburg","Ahrensburg","53.6747","10.2411","Germany","DE","DEU","Schleswig-Holstein","","33472","1276744963"
"Steinfurt","Steinfurt","52.1504","7.3366","Germany","DE","DEU","North Rhine-Westphalia","minor","34084","1276842137"
"Geldern","Geldern","51.5197","6.3325","Germany","DE","DEU","North Rhine-Westphalia","","33836","1276273584"
"Viernheim","Viernheim","49.5380","8.5792","Germany","DE","DEU","Hesse","","34175","1276924320"
"Goch","Goch","51.6839","6.1619","Germany","DE","DEU","North Rhine-Westphalia","","33825","1276890926"
"Stuhr","Stuhr","53.0167","8.7500","Germany","DE","DEU","Lower Saxony","","33678","1276158158"
"Deggendorf","Deggendorf","48.8353","12.9644","Germany","DE","DEU","Bavaria","minor","33585","1276512590"
"Biberach","Biberach","48.0981","9.7886","Germany","DE","DEU","Baden-Württemberg","minor","33510","1276241010"
"Uelzen","Uelzen","52.9647","10.5658","Germany","DE","DEU","Lower Saxony","minor","33614","1276042012"
"Korschenbroich","Korschenbroich","51.1833","6.5167","Germany","DE","DEU","North Rhine-Westphalia","","33066","1276206387"
"Rheinfelden (Baden)","Rheinfelden (Baden)","47.5611","7.7917","Germany","DE","DEU","Baden-Württemberg","","33074","1276547516"
"Bad Nauheim","Bad Nauheim","50.3667","8.7500","Germany","DE","DEU","Hesse","","32493","1276664999"
"Itzehoe","Itzehoe","53.9250","9.5164","Germany","DE","DEU","Schleswig-Holstein","minor","31879","1276277285"
"Jülich","Julich","50.9222","6.3583","Germany","DE","DEU","North Rhine-Westphalia","","32632","1276891190"
"Lampertheim","Lampertheim","49.5942","8.4671","Germany","DE","DEU","Hesse","","32537","1276406891"
"Bernburg","Bernburg","51.8000","11.7333","Germany","DE","DEU","Saxony-Anhalt","minor","32674","1276331294"
"Wernigerode","Wernigerode","51.8350","10.7853","Germany","DE","DEU","Saxony-Anhalt","","32733","1276322228"
"Forchheim","Forchheim","49.7197","11.0581","Germany","DE","DEU","Bavaria","minor","32171","1276030665"
"Vechta","Vechta","52.7306","8.2886","Germany","DE","DEU","Lower Saxony","minor","32433","1276147280"
"Altenburg","Altenburg","50.9850","12.4333","Germany","DE","DEU","Thuringia","minor","32074","1276224301"
"Naumburg","Naumburg","51.1521","11.8098","Germany","DE","DEU","Saxony-Anhalt","minor","32402","1276335227"
"Fürstenwalde","Furstenwalde","52.3667","14.0667","Germany","DE","DEU","Brandenburg","","31992","1276767308"
"Georgsmarienhütte","Georgsmarienhutte","52.2031","8.0447","Germany","DE","DEU","Lower Saxony","","31827","1276001308"
"Achim","Achim","53.0130","9.0330","Germany","DE","DEU","Lower Saxony","","31911","1276242263"
"Oer-Erkenschwick","Oer-Erkenschwick","51.6422","7.2508","Germany","DE","DEU","North Rhine-Westphalia","","31442","1276269090"
"Delbrück","Delbruck","51.7667","8.5667","Germany","DE","DEU","North Rhine-Westphalia","","31949","1276424035"
"Herrenberg","Herrenberg","48.5967","8.8708","Germany","DE","DEU","Baden-Württemberg","","31545","1276549799"
"Hoyerswerda","Hoyerswerda","51.4331","14.2500","Germany","DE","DEU","Saxony","","31575","1276992982"
"Gevelsberg","Gevelsberg","51.3265","7.3559","Germany","DE","DEU","North Rhine-Westphalia","","30695","1276634761"
"Haan","Haan","51.1931","7.0131","Germany","DE","DEU","North Rhine-Westphalia","","30484","1276168837"
"Radolfzell am Bodensee","Radolfzell am Bodensee","47.7369","8.9697","Germany","DE","DEU","Baden-Württemberg","","31203","1276934854"
"Weil am Rhein","Weil am Rhein","47.5947","7.6108","Germany","DE","DEU","Baden-Württemberg","","30175","1276439955"
"Kreuztal","Kreuztal","50.9620","8.0064","Germany","DE","DEU","North Rhine-Westphalia","","31187","1276001601"
"Rheinberg","Rheinberg","51.5467","6.6006","Germany","DE","DEU","North Rhine-Westphalia","","31097","1276286236"
"Geesthacht","Geesthacht","53.4375","10.3675","Germany","DE","DEU","Schleswig-Holstein","","30551","1276117326"
"Ganderkesee","Ganderkesee","53.0358","8.5483","Germany","DE","DEU","Lower Saxony","","31137","1276035845"
"Weyhe","Weyhe","52.9936","8.8733","Germany","DE","DEU","Lower Saxony","","30669","1276749536"
"Werl","Werl","51.5528","7.9139","Germany","DE","DEU","North Rhine-Westphalia","","30772","1276291604"
"Bramsche","Bramsche","52.4089","7.9728","Germany","DE","DEU","Lower Saxony","","30952","1276405075"
"Schönebeck","Schonebeck","52.0167","11.7500","Germany","DE","DEU","Saxony-Anhalt","","30720","1276217785"
"Burgdorf","Burgdorf","52.4438","10.0078","Germany","DE","DEU","Lower Saxony","","30699","1276623419"
"Einbeck","Einbeck","51.8167","9.8667","Germany","DE","DEU","Lower Saxony","","30826","1276253461"
"Neuruppin","Neuruppin","52.9222","12.8000","Germany","DE","DEU","Brandenburg","minor","30764","1276820903"
"Unterschleißheim","Unterschleissheim","48.2833","11.5667","Germany","DE","DEU","Bavaria","","28907","1276071648"
"Lohmar","Lohmar","50.8415","7.2166","Germany","DE","DEU","North Rhine-Westphalia","","30363","1276535520"
"Ennepetal","Ennepetal","51.3021","7.3425","Germany","DE","DEU","North Rhine-Westphalia","","30075","1276394678"
"Andernach","Andernach","50.4397","7.4017","Germany","DE","DEU","Rhineland-Palatinate","","29966","1276142194"
"Osterholz-Scharmbeck","Osterholz-Scharmbeck","53.2269","8.7947","Germany","DE","DEU","Lower Saxony","minor","30300","1276987274"
"Taunusstein","Taunusstein","50.1435","8.1606","Germany","DE","DEU","Hesse","","30005","1276571090"
"Gaggenau","Gaggenau","48.8039","8.3194","Germany","DE","DEU","Baden-Württemberg","","29777","1276552610"
"Bad Hersfeld","Bad Hersfeld","50.8683","9.7067","Germany","DE","DEU","Hesse","minor","29800","1276923242"
"Friedberg","Friedberg","48.3500","10.9833","Germany","DE","DEU","Bavaria","","29810","1276408320"
"Saalfeld","Saalfeld","50.6506","11.3542","Germany","DE","DEU","Thuringia","minor","29457","1276907261"
"Meschede","Meschede","51.3503","8.2836","Germany","DE","DEU","North Rhine-Westphalia","minor","29921","1276139753"
"Werne an der Lippe","Werne an der Lippe","51.6667","7.6167","Germany","DE","DEU","North Rhine-Westphalia","","29662","1276066567"
"Neuburg","Neuburg","48.7333","11.1833","Germany","DE","DEU","Bavaria","minor","29682","1276560116"
"Merzig","Merzig","49.4471","6.6312","Germany","DE","DEU","Saarland","minor","29745","1276524998"
"Kelkheim (Taunus)","Kelkheim (Taunus)","50.1380","8.4525","Germany","DE","DEU","Hesse","","29055","1276386467"
"Waltrop","Waltrop","51.6236","7.3972","Germany","DE","DEU","North Rhine-Westphalia","","29345","1276333081"
"Tönisvorst","Tonisvorst","51.3208","6.4931","Germany","DE","DEU","North Rhine-Westphalia","","29306","1276126819"
"Bretten","Bretten","49.0364","8.7061","Germany","DE","DEU","Baden-Württemberg","","29538","1276638008"
